Message Type,Received UTC,MMSI,Ship Name,Latitude,Longitude,Speed Over Ground (knots),Course Over Ground,True Heading,Timestamp (sec),Is Valid,Call Sign,Destination,Ship Type,Dimensions
PositionReport,15:03:05,355948000,VEGA LEADER,40.66421,2.07807,16.0,63.5,65.0,2.0,True,,,,
StandardClassBPositionReport,15:03:05,538072889,RISE ABOVE,39.56342,2.63875,0.0,41.1,511.0,3.0,True,,,,
PositionReport,15:03:05,372108000,ARINA A,40.93801,28.86549,0.0,101.2,44.0,3.0,True,,,,
DataLinkManagementMessage,15:03:05,2129940,,34.65292,33.01308,,,,,True,,,,
StandardClassBPositionReport,15:03:05,240685500,,37.42531,25.09814,7.9,291.9,511.0,4.0,True,,,,
StandardClassBPositionReport,15:03:05,203727100,BODAN,44.57196,14.41061,0.1,360.0,511.0,3.0,True,,,,
DataLinkManagementMessage,15:03:05,2129940,,34.65292,33.01308,,,,,True,,,,
DataLinkManagementMessage,15:03:05,2470048,MONTE BIGNONE,43.86833,7.7445,,,,,True,,,,
StandardClassBPositionReport,15:03:05,228184510,LE PHENICIEN II,43.6961,7.2852,0.0,360.0,511.0,3.0,True,,,,
ShipStaticData,15:03:05,636022721,MSC ELISABETTA,36.25963,-4.81281,,,,,True,5LKD5,ESLPA,71.0,"{'A': 113, 'B': 253, 'C': 16, 'D': 35}"
ShipStaticData,15:03:05,319239800,ENERGY,43.70869,7.36456,,,,,True,ZGOZ8,FR BZM,37.0,"{'A': 30, 'B': 48, 'C': 10, 'D': 6}"
StandardClassBPositionReport,15:03:05,235031725,AURORA,37.74747,-0.83947,0.1,187.0,187.0,60.0,True,,,,
StandardClassBPositionReport,15:03:05,224312860,GUADALAVIAR,39.44369,-0.31489,8.1,158.7,511.0,3.0,True,,,,
PositionReport,15:03:05,319229200,NEBULA,43.29234,6.66238,13.3,258.9,258.0,1.0,True,,,,
StandardClassBPositionReport,15:03:05,224198780,CHAMAN DOS,37.82119,-0.75724,0.0,194.9,511.0,4.0,True,,,,
DataLinkManagementMessage,15:03:05,2470055,MONTE EPOMEO,40.73112,13.9025,,,,,True,,,,
PositionReport,15:03:06,255805939,PAULINE RUSS,43.31545,5.35959,0.0,232.5,238.0,4.0,True,,,,
PositionReport,15:03:06,671590100,OCEAN SOUL,31.37831,32.28858,0.3,205.4,311.0,3.0,True,,,,
PositionReport,15:03:06,412343000,KANG SHUN,38.38803,7.65981,11.9,261.0,259.0,60.0,True,,,,
PositionReport,15:03:06,314001148,DENIZKONAK,41.27435,29.04159,0.1,352.0,26.0,4.0,True,,,,
PositionReport,15:03:06,207827320,HARASIMOV MLADSHI,43.08307,28.39928,2.4,211.7,511.0,4.0,True,,,,
PositionReport,15:03:06,319370000,BAD ROMANCE V,43.56442,7.07989,0.0,145.3,317.0,2.0,True,,,,
PositionReport,15:03:06,247277300,COSTANTE NERI,43.64416,9.98326,1.8,202.4,194.0,5.0,True,,,,
PositionReport,15:03:06,239998600,ACCORD,37.91873,23.54345,2.6,13.5,44.0,3.0,True,,,,
ShipStaticData,15:03:06,538009529,NEGMAR CICEK,41.67015,28.48007,,,,,True,V7A4852,FOR ORDERS,70.0,"{'A': 148, 'B': 27, 'C': 18, 'D': 11}"
ShipStaticData,15:03:06,249343000,SARAJEVO,45.61155,13.78632,,,,,True,9HPX9,MED FOR ORDERS,80.0,"{'A': 102, 'B': 27, 'C': 10, 'D': 10}"
PositionReport,15:03:06,538072789,LIMERENCE,41.29644,19.38224,7.4,319.5,322.0,6.0,True,,,,
PositionReport,15:03:06,215402000,MED EMRE,43.53908,10.27928,7.7,250.5,250.0,6.0,True,,,,
PositionReport,15:03:06,247046700,STELIO MONTOMOLI,43.54917,10.2995,5.9,287.0,286.0,4.0,True,,,,
PositionReport,15:03:06,256798000,EXPLORA II,36.44591,28.23183,0.0,53.5,179.0,4.0,True,,,,
PositionReport,15:03:06,563016200,HAFNIA SHANNON,41.30091,2.20628,0.0,97.7,212.0,14.0,True,,,,
PositionReport,15:03:06,622123282,EMDAD 1,31.25685,32.32374,0.0,122.5,15.0,3.0,True,,,,
PositionReport,15:03:06,622123244,MOSAED 1,31.21604,32.33919,0.0,218.1,190.0,3.0,True,,,,
PositionReport,15:03:06,311001127,NORWEGIAN VIVA,41.26456,2.26875,16.6,85.1,87.0,4.0,True,,,,
PositionReport,15:03:06,631010117,WENDRIX,31.5241,32.34805,0.3,38.0,320.0,3.0,True,,,,
PositionReport,15:03:06,314115000,LUNA PELAGOS,31.51153,32.26002,0.1,208.0,313.0,2.0,True,,,,
StandardClassBPositionReport,15:03:06,211891920,FLODDER,38.36142,21.41686,0.0,0.0,0.0,60.0,True,,,,
StandardClassBPositionReport,15:03:06,256003445,,43.58504,7.12318,0.0,261.7,261.0,4.0,True,,,,
StandardClassBPositionReport,15:03:06,240630200,LIBRA,37.26173,23.16609,0.0,360.0,511.0,4.0,True,,,,
StandardClassBPositionReport,15:03:06,212125082,MMS 1,34.64807,33.02214,5.5,230.6,230.0,4.0,True,,,,
DataLinkManagementMessage,15:03:06,2470049,SALENTO TURRISI,40.06206,18.14243,,,,,True,,,,
StandardClassBPositionReport,15:03:06,261030460,MALVASIA BLANCA,44.54488,14.45614,0.1,349.3,511.0,4.0,True,,,,
DataLinkManagementMessage,15:03:06,2129940,,34.65292,33.01308,,,,,True,,,,
PositionReport,15:03:07,247145250,GIUSEPPE GAIA,36.49923,27.72666,9.2,100.1,511.0,6.0,True,,,,
StandardClassBPositionReport,15:03:07,205379970,,38.27537,21.16452,2.3,291.3,287.0,55.0,True,,,,
BaseStationReport,15:03:07,2391500,,38.14005,20.65888,,,,,True,,,,
StandardClassBPositionReport,15:03:07,316058871,,38.30229,21.12538,2.9,213.7,511.0,57.0,True,,,,
StandardClassBPositionReport,15:03:07,228256470,SNSM-07:FLOTDELAMER,45.61798,-1.02902,0.0,139.3,511.0,5.0,True,,,,
ShipStaticData,15:03:07,209166000,P&O KALYPSO,34.65255,33.01664,,,,,True,5BER6,LIMASSOL,52.0,"{'A': 11, 'B': 11, 'C': 5, 'D': 6}"
ShipStaticData,15:03:07,636021270,CHAILEASE VIRTUE,36.81962,5.88192,,,,,True,5LDC7,DZDJE,70.0,"{'A': 199, 'B': 26, 'C': 10, 'D': 22}"
StandardClassBPositionReport,15:03:07,224265660,SIEMPRE LOLA,43.51584,-5.26496,0.1,360.0,511.0,6.0,True,,,,
StandardClassBPositionReport,15:03:07,247412250,CALYPSO,43.58359,7.12854,0.0,360.0,511.0,6.0,True,,,,
UnknownMessage,15:03:07,538006772,FRONT JAGUAR,37.86675,23.54135,,,,,,,,,
PositionReport,15:03:07,247337400,CAVALIER SERGIO M.,44.3994,8.90538,0.0,239.9,282.0,5.0,True,,,,
StandardClassBPositionReport,15:03:07,227699960,TIAMA,43.41309,6.78019,0.0,360.0,511.0,5.0,True,,,,
StandardClassBPositionReport,15:03:07,243042985,PUFFIN,38.30267,21.1317,3.2,333.5,511.0,3.0,True,,,,
StandardClassBPositionReport,15:03:07,227252640,,38.39047,21.83075,0.2,48.4,511.0,42.0,True,,,,
DataLinkManagementMessage,15:03:07,2275050,,45.64125,-1.03005,,,,,True,,,,
PositionReport,15:03:07,256166000,O'LION,43.5658,7.07869,0.0,16.8,90.0,2.0,True,,,,
PositionReport,15:03:07,241957000,ECOMATE,38.24723,21.73072,0.0,221.0,511.0,39.0,True,,,,
PositionReport,15:03:07,378133211,AMITY,38.3909,20.70388,9.0,230.4,511.0,3.0,True,,,,
DataLinkManagementMessage,15:03:07,2070815,,42.7189,27.88024,,,,,True,,,,
PositionReport,15:03:07,538072391,MOONSHOT,39.55726,2.62775,0.0,189.8,6.0,3.0,True,,,,
PositionReport,15:03:07,351917000,MSC HELENA III,37.80748,16.65121,0.5,18.8,336.0,5.0,True,,,,
PositionReport,15:03:07,256876000,TOTEM,38.21636,20.72229,0.0,243.0,61.0,60.0,True,,,,
PositionReport,15:03:07,374629000,TRADEWIND,37.94901,1.70097,11.9,134.0,137.0,60.0,True,,,,
DataLinkManagementMessage,15:03:07,2070815,,42.7189,27.88024,,,,,True,,,,
DataLinkManagementMessage,15:03:07,2275050,,45.64125,-1.03005,,,,,True,,,,
AidsToNavigationReport,15:03:07,992476440,,37.00695,15.27472,,,,60.0,True,,,0.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
PositionReport,15:03:08,247352700,ANNA MUR,41.88134,9.93551,9.0,358.4,356.0,5.0,True,,,,
PositionReport,15:03:08,311001096,SANTORINI,33.17356,34.07065,0.0,208.4,329.0,6.0,True,,,,
PositionReport,15:03:08,241792000,VERNICOS SCAFI II,38.02454,23.59179,0.0,0.0,357.0,6.0,True,,,,
PositionReport,15:03:08,255806259,SUNAID X,40.9137,13.32727,11.6,301.5,305.0,4.0,True,,,,
PositionReport,15:03:08,311745000,BERGE ARZEW,36.15603,-0.88155,10.9,241.0,230.0,60.0,True,,,,
PositionReport,15:03:08,319230400,SAKURA,44.39308,8.93957,0.0,335.5,295.0,6.0,True,,,,
PositionReport,15:03:08,247339400,REGINA D'ITALIA,39.23952,3.29173,13.2,240.7,239.0,4.0,True,,,,
PositionReport,15:03:08,228205210,STARESO,42.80557,9.16892,8.9,137.9,511.0,5.0,True,,,,
PositionReport,15:03:08,538072435,FIFI,43.70411,7.37586,11.1,66.3,66.0,5.0,True,,,,
UnknownMessage,15:03:08,992476136,,45.4318,12.3135,,,,,,,,,
StandardClassBPositionReport,15:03:08,228017920,BE COOL,40.92955,13.506,4.9,86.8,511.0,6.0,True,,,,
StandardClassBPositionReport,15:03:08,247413160,URANIA,41.14357,13.09297,5.1,10.8,14.0,4.0,True,,,,
StaticDataReport,15:03:08,232042480,MAGIA OFFSHORE,40.759,13.7476,,,,,True,,,,
StandardClassBPositionReport,15:03:08,256001513,BLUE PEARL I,37.93386,23.67974,0.0,360.0,511.0,6.0,True,,,,
StandardClassBPositionReport,15:03:08,232054692,MON TOI,41.36977,2.20333,5.3,50.4,511.0,6.0,True,,,,
StandardClassBPositionReport,15:03:08,232066752,SANNY,37.93212,23.68441,0.0,360.0,511.0,6.0,True,,,,
ShipStaticData,15:03:08,247257200,CORONA AUSTRALE,40.47902,17.21167,,,,,True,IKVF2,ITTAR,70.0,"{'A': 135, 'B': 30, 'C': 12, 'D': 12}"
ShipStaticData,15:03:08,636025456,GLORY LILY,36.86501,1.67052,,,,,True,5LXN8,GIBRALTAR,70.0,"{'A': 161, 'B': 28, 'C': 14, 'D': 18}"
PositionReport,15:03:08,273257030,KRASNOYARSK,31.58029,32.16128,7.9,149.0,150.0,3.0,True,,,,
PositionReport,15:03:08,538071485,C,40.69552,14.47509,0.0,114.2,219.0,4.0,True,,,,
PositionReport,15:03:08,353657000,ALFA SEA,34.69807,33.33597,0.0,198.5,261.0,16.0,True,,,,
PositionReport,15:03:08,209481000,RIGEL VII,41.31353,19.45384,0.0,340.1,198.0,6.0,True,,,,
AidsToNavigationReport,15:03:08,992476361,,41.25445,9.46167,,,,60.0,True,,,0.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
PositionReport,15:03:08,538008918,NISSOS KOUFONISSI,33.79718,31.19808,13.0,303.4,304.0,6.0,True,,,,
ShipStaticData,15:03:09,249096000,MERITO,41.32219,2.1901,,,,,True,9HKO9,ESBCN,79.0,"{'A': 126, 'B': 24, 'C': 11, 'D': 12}"
UnknownMessage,15:03:09,256001551,HAZE,44.41631,8.83741,,,,,,,,,
StaticDataReport,15:03:09,261005595,ALEKSANDRINA,39.4623,-0.31647,,,,,True,,,,
StaticDataReport,15:03:09,228250490,MARLAU,43.00252,6.20043,,,,,True,,,,
StandardClassBPositionReport,15:03:09,240748500,MAREVITA,37.74893,24.18614,7.0,120.0,120.0,60.0,True,,,,
StandardClassBPositionReport,15:03:09,325120900,TWINITY,37.02446,27.41923,0.1,360.0,511.0,8.0,True,,,,
StandardClassBPositionReport,15:03:09,261001531,JUGUESCA,41.19756,2.41816,8.2,332.9,511.0,8.0,True,,,,
AidsToNavigationReport,15:03:09,992241053,,39.67452,-0.20767,,,,0.0,True,,,5.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
DataLinkManagementMessage,15:03:09,2241130,AITANAS,38.65114,-0.2741,,,,,True,,,,
PositionReport,15:03:09,352002319,BLUE CHEM,37.57972,7.3893,9.9,263.0,261.0,60.0,True,,,,
PositionReport,15:03:09,249818000,LADY IN BLUE,41.45299,9.69287,10.9,5.5,8.0,8.0,True,,,,
PositionReport,15:03:09,215510000,SPARTO,37.09385,6.86565,0.0,118.0,117.0,60.0,True,,,,
PositionReport,15:03:09,636021458,EDT NIOVI,34.64503,33.00951,0.0,326.0,511.0,7.0,True,,,,
PositionReport,15:03:09,304633000,HAV GROUPER,43.59583,-5.6943,0.2,235.5,316.0,5.0,True,,,,
PositionReport,15:03:09,319323300,2 IN 1,43.70689,7.35218,0.1,355.0,186.0,7.0,True,,,,
PositionReport,15:03:09,636025706,GREAT CLOVER,37.46,9.305,12.5,254.0,256.0,6.0,True,,,,
PositionReport,15:03:09,227005760,LA CASSIDAIGNE,43.40333,4.98713,0.0,309.5,511.0,6.0,True,,,,
PositionReport,15:03:09,319340300,PAPER MOON,40.71801,14.47301,0.0,266.8,71.0,6.0,True,,,,
PositionReport,15:03:09,319801000,M/Y TATOOSH,43.32202,5.35128,0.0,328.8,329.0,6.0,True,,,,
PositionReport,15:03:10,636019332,MSC TIANJIN,39.43807,-0.32867,0.1,231.0,203.0,10.0,True,,,,
PositionReport,15:03:10,468001200,VTS TARTOUS,34.90615,35.87591,0.0,360.0,511.0,7.0,True,,,,
StaticDataReport,15:03:10,319312200,,43.52292,7.06043,,,,,True,,,,
StaticDataReport,15:03:10,2014012,TALE,41.69006,19.58878,,,,,True,,,,
StandardClassBPositionReport,15:03:10,247412760,S/Y CLAUDIA,40.92424,12.97729,0.5,340.4,511.0,7.0,True,,,,
PositionReport,15:03:10,232007762,RAVENGER,39.55686,2.62785,0.0,49.9,183.0,6.0,True,,,,
PositionReport,15:03:10,636025346,MSC MARIE LESLIE,39.35503,1.79496,13.6,119.0,120.0,60.0,True,,,,
ShipStaticData,15:03:10,538072435,FIFI,43.70411,7.37586,,,,,True,V7A3274,BEAULIEU,37.0,"{'A': 30, 'B': 12, 'C': 4, 'D': 4}"
PositionReport,15:03:10,209056000,MSC NORDIC F,39.41869,-0.07755,0.8,223.2,34.0,9.0,True,,,,
StandardClassBPositionReport,15:03:10,224143740,ARYA TARA,39.4599,-0.2941,6.1,298.8,298.0,60.0,True,,,,
PositionReport,15:03:10,247442800,CASTOR 2,45.61065,13.7877,1.4,290.4,511.0,8.0,True,,,,
PositionReport,15:03:10,538071939,PROVOCATEUR,41.34928,9.28376,9.5,198.2,194.0,9.0,True,,,,
PositionReport,15:03:10,229018000,ROMA,39.06736,1.3781,0.0,318.6,221.0,8.0,True,,,,
PositionReport,15:03:10,247449900,LORIANO,43.55821,10.29422,6.6,50.9,511.0,8.0,True,,,,
PositionReport,15:03:10,319344600,MY MELODY III,41.43403,2.24031,0.0,360.0,511.0,8.0,True,,,,
AidsToNavigationReport,15:03:10,992241239,,41.3776,2.21727,,,,8.0,True,,,30.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
StandardClassBPositionReport,15:03:11,227031410,KERLEII,41.92826,8.74116,0.0,55.7,511.0,4.0,True,,,,
StandardClassBPositionReport,15:03:11,227481920,MY WAY,41.93141,8.7425,0.0,360.0,511.0,3.0,True,,,,
StandardClassBPositionReport,15:03:11,227343170,GUY ROYAL 2,41.92857,8.7416,0.0,360.0,511.0,4.0,True,,,,
AidsToNavigationReport,15:03:11,992241127,,41.57611,2.55883,,,,9.0,True,,,13.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
StandardClassBPositionReport,15:03:11,256001523,BARBANEGRA,39.43177,-0.33264,0.0,360.0,511.0,10.0,True,,,,
StandardClassBPositionReport,15:03:11,228383900,PIOLA,43.5857,7.12562,0.1,360.0,511.0,10.0,True,,,,
DataLinkManagementMessage,15:03:11,2275460,,41.95398,8.69978,,,,,True,,,,
PositionReport,15:03:11,636015119,SPYROS K,38.0159,23.59474,0.0,339.0,214.0,5.0,True,,,,
AidsToNavigationReport,15:03:11,992471041,,40.77828,14.08903,,,,60.0,True,,,6.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
StandardClassBPositionReport,15:03:11,249106000,AMITATU,39.549,2.59989,0.0,360.0,511.0,10.0,True,,,,
PositionReport,15:03:11,636018930,CORAL FUNGIA,39.8624,4.96916,14.3,45.5,46.0,8.0,True,,,,
PositionReport,15:03:11,247350300,EMMA M,37.93339,12.32514,0.0,248.8,129.0,5.0,True,,,,
PositionReport,15:03:11,228116540,SEATINGBOAT 1,43.4103,6.78281,0.0,360.0,511.0,9.0,True,,,,
StaticDataReport,15:03:11,227079020,,39.45692,2.26227,,,,,True,,,,
StaticDataReport,15:03:11,228240910,,41.92865,8.74111,,,,,True,,,,
StaticDataReport,15:03:11,256005187,MARE BLU I,41.91623,8.74638,,,,,True,,,,
StaticDataReport,15:03:11,228278250,,41.92866,8.74326,,,,,True,,,,
StaticDataReport,15:03:11,428073873,VENUS,32.86343,35.01863,,,,,True,,,,
PositionReport,15:03:11,304138000,NOPAC CHALLENGER,37.44483,15.18375,10.1,99.5,100.0,9.0,True,,,,
PositionReport,15:03:11,247170100,CAPRAIA,43.55946,10.2989,0.0,360.0,511.0,9.0,True,,,,
PositionReport,15:03:11,240393400,ATRATO,37.66359,24.2971,13.9,62.0,62.0,60.0,True,,,,
ShipStaticData,15:03:11,271048139,TOMRIS E,40.95597,28.75636,,,,,True,TCA6127,ISTANBUL,80.0,"{'A': 75, 'B': 17, 'C': 9, 'D': 5}"
ShipStaticData,15:03:11,255915791,ALULIM,43.24204,6.69496,,,,,True,CQ2249,PAMPLONNE,37.0,"{'A': 37, 'B': 15, 'C': 4, 'D': 6}"
ShipStaticData,15:03:11,241322000,KRITI,37.90307,23.09662,,,,,True,SVBZ2,GRAGT,89.0,"{'A': 147, 'B': 33, 'C': 16, 'D': 16}"
ShipStaticData,15:03:11,671819000,SAM,34.90298,35.85297,,,,,True,5VEM9,SY TTS,70.0,"{'A': 73, 'B': 18, 'C': 4, 'D': 11}"
ShipStaticData,15:03:11,237955000,FAST FERRIES ANDROS,38.02304,24.01265,,,,,True,SVQE,M T A R,60.0,"{'A': 21, 'B': 94, 'C': 2, 'D': 18}"
ShipStaticData,15:03:11,241696000,MIA ZOI,36.64807,24.33226,,,,,True,SVA9727,ZEA,37.0,"{'A': 24, 'B': 5, 'C': 3, 'D': 4}"
ShipStaticData,15:03:11,255915642,EFE,37.22994,15.21066,,,,,True,CQ2100,ITAUG,80.0,"{'A': 102, 'B': 22, 'C': 9, 'D': 8}"
AddressedBinaryMessage,15:03:11,992241126,,41.57461,2.55675,,,,,True,,,,
StandardClassBPositionReport,15:03:12,538072255,SHIP HAPPENS,37.93111,23.64801,0.0,150.6,8.0,10.0,True,,,,
StandardClassBPositionReport,15:03:12,228194160,POUPY FIVE,43.08425,6.15888,0.1,360.0,511.0,10.0,True,,,,
StaticDataReport,15:03:12,247279180,LIFESTYLE,40.94287,12.98871,,,,,True,,,,
StandardClassBPositionReport,15:03:12,271041308,,36.68252,28.04513,0.0,122.0,511.0,10.0,True,,,,
ShipStaticData,15:03:12,352006227,NORTHERN PEARL,31.21903,29.70131,,,,,True,3E7836,EGALY,70.0,"{'A': 172, 'B': 27, 'C': 10, 'D': 22}"
PositionReport,15:03:12,240771000,PEGASUS,37.93899,23.66873,0.0,118.7,291.0,10.0,True,,,,
PositionReport,15:03:12,538009739,MARLIN SARDINIA,37.54061,-1.0855,0.0,229.0,80.0,60.0,True,,,,
PositionReport,15:03:12,240113700,SENTINEL,37.93083,23.64893,0.0,56.5,511.0,9.0,True,,,,
PositionReport,15:03:12,256030000,EH2,40.63995,14.39475,0.0,360.0,146.0,11.0,True,,,,
PositionReport,15:03:12,246724000,JADE,41.47571,11.52019,10.1,123.3,119.0,10.0,True,,,,
PositionReport,15:03:12,247223700,NECOM,41.22149,13.59185,0.0,155.1,511.0,8.0,True,,,,
DataLinkManagementMessage,15:03:12,2470038,ISOLA TAVOLARA,40.91333,9.72528,,,,,True,,,,
DataLinkManagementMessage,15:03:12,2275450,,43.16129,6.00718,,,,,True,,,,
PositionReport,15:03:12,249115000,MINERVA XANTHE,37.09693,1.59599,11.9,75.0,75.0,60.0,True,,,,
DataLinkManagementMessage,15:03:12,2240991,,41.33508,2.14128,,,,,True,,,,
PositionReport,15:03:12,238046000,MITO,37.25178,16.23474,1.3,53.3,511.0,11.0,True,,,,
PositionReport,15:03:12,538003882,DUBAI ANGEL,38.92141,9.36806,0.6,357.0,46.0,8.0,True,,,,
ShipStaticData,15:03:12,249700000,FORTITUDE1,37.32489,23.14698,,,,,True,9HC2990,PORTO HELI,37.0,"{'A': 22, 'B': 22, 'C': 4, 'D': 4}"
ShipStaticData,15:03:12,271052907,MEIRA,37.01369,27.39061,,,,,True,YMB7852,BODRUM,36.0,"{'A': 15, 'B': 35, 'C': 5, 'D': 5}"
GnssBroadcastBinaryMessage,15:03:12,2780202,IZOLA SBI,45.5445,13.68666,,,,,True,,,,
PositionReport,15:03:12,319205600,MY VANISH,41.37991,2.18402,0.0,183.9,342.0,10.0,True,,,,
PositionReport,15:03:12,352390000,GUTIAN LOYAL,43.18628,27.90006,0.0,234.3,104.0,10.0,True,,,,
PositionReport,15:03:12,356185000,ALGRACE,34.8862,35.83801,0.1,165.3,216.0,8.0,True,,,,
ShipStaticData,15:03:12,228116540,SEATINGBOAT 1,43.4103,6.78281,,,,,True,FAJ6081,SAINT RAPHAEL,70.0,"{'A': 4, 'B': 4, 'C': 1, 'D': 2}"
PositionReport,15:03:13,636023193,BALTIC ICE,34.49219,33.26382,3.3,21.0,4.0,7.0,True,,,,
PositionReport,15:03:13,225986455,PISCIFACTORIAS PRIME,37.82145,-0.75341,0.0,81.8,511.0,10.0,True,,,,
PositionReport,15:03:13,247343900,CAPO BOEO,37.22459,15.21654,0.0,0.0,511.0,12.0,True,,,,
PositionReport,15:03:13,377338000,PROTUG 88,37.9502,23.54873,0.0,360.0,511.0,11.0,True,,,,
PositionReport,15:03:13,241972000,REA,38.0271,23.58054,0.2,18.6,262.0,10.0,True,,,,
PositionReport,15:03:13,225416000,CIUDAD DE BARCELONA,40.73063,2.12227,21.5,15.5,18.0,11.0,True,,,,
StandardClassBPositionReport,15:03:13,228046710,,41.69881,9.40167,0.1,360.0,511.0,11.0,True,,,,
StandardClassBPositionReport,15:03:13,271040698,KARYA,37.03372,27.42796,0.0,0.0,511.0,11.0,True,,,,
StandardClassBPositionReport,15:03:13,232063362,ALTA BLUE,39.56387,2.64059,0.0,169.4,179.0,11.0,True,,,,
StandardClassBPositionReport,15:03:13,378113965,MAJE,44.41592,8.83539,0.0,360.0,19.0,1.0,True,,,,
StandardClassBPositionReport,15:03:13,227846060,GRAIN DE SAIL,43.03346,6.2462,4.4,258.4,511.0,11.0,True,,,,
StandardClassBPositionReport,15:03:13,269108090,TANAI III,40.86856,12.87047,4.9,74.5,511.0,11.0,True,,,,
PositionReport,15:03:13,630001177,RIMAR,31.20865,33.79098,0.2,205.4,301.0,10.0,True,,,,
StandardClassBPositionReport,15:03:13,247102300,ATALANTA II,44.40033,8.93174,0.0,360.0,251.0,11.0,True,,,,
PositionReport,15:03:13,247204600,VF 1093,40.4762,17.19758,0.0,360.0,511.0,10.0,True,,,,
PositionReport,15:03:13,636017102,MAERSK SARAT,36.1621,-4.8773,0.6,226.7,341.0,12.0,True,,,,
PositionReport,15:03:13,224588000,CIUDAD DE PALMA,39.42492,0.18708,19.7,270.5,270.0,12.0,True,,,,
PositionReport,15:03:13,255916276,CAPE SKAGEN,43.27699,9.06813,9.7,238.7,236.0,9.0,True,,,,
AidsToNavigationReport,15:03:13,992241132,,40.55197,0.53409,,,,11.0,True,,,13.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
PositionReport,15:03:13,224399000,ABSA UNO,38.60174,0.88426,5.8,238.7,236.0,12.0,True,,,,
PositionReport,15:03:13,219030707,STENA IMPORTANT,40.47232,17.19366,0.0,111.0,160.0,10.0,True,,,,
PositionReport,15:03:13,247200190,M/P.JAZZ,44.23358,9.2009,2.0,290.4,511.0,12.0,True,,,,
PositionReport,15:03:13,224128000,VB XALOC,39.44183,-0.31748,0.0,17.0,209.0,8.0,True,,,,
BaseStationReport,15:03:13,2717213,,37.06518,27.44321,,,,,True,,,,
StaticDataReport,15:03:13,247197110,GINEVRA,40.69659,14.45195,,,,,True,,,,
ShipStaticData,15:03:13,636021246,MSC PAMIRA III,37.46993,15.6423,,,,,True,5LCZ6,BARI,73.0,"{'A': 192, 'B': 20, 'C': 15, 'D': 15}"
ShipStaticData,15:03:13,247170100,CAPRAIA,43.55946,10.2989,,,,,True,IBUV,IT LIV,84.0,"{'A': 51, 'B': 23, 'C': 3, 'D': 11}"
StaticDataReport,15:03:13,378113965,MAJE,44.41592,8.83538,,,,,True,,,,
ShipStaticData,15:03:14,247350300,EMMA M,37.93339,12.32514,,,,,True,IJHE2,IIT MRS,40.0,"{'A': 16, 'B': 21, 'C': 3, 'D': 4}"
PositionReport,15:03:14,247113290,MARIA SS DICOSTANTIN,40.52848,1.50001,0.7,349.1,309.0,13.0,True,,,,
PositionReport,15:03:14,255805686,SARA BORCHARD,40.50095,14.30674,15.9,261.3,264.0,12.0,True,,,,
DataLinkManagementMessage,15:03:14,2241097,,43.43474,-5.59182,,,,,True,,,,
ShipStaticData,15:03:14,636020455,MSC AGATA III,34.03867,34.48233,,,,,True,D5TU9,ITGIT-LBBEY,71.0,"{'A': 192, 'B': 19, 'C': 23, 'D': 7}"
PositionReport,15:03:14,352965000,YAKOOT,39.43411,-0.32642,0.0,360.0,113.0,13.0,True,,,,
ShipStaticData,15:03:14,245511000,ARCTIC,41.21465,13.11372,,,,,True,PDNA,SURVEY GROUNDS,90.0,"{'A': 18, 'B': 33, 'C': 6, 'D': 5}"
ShipStaticData,15:03:14,636017316,CAPE MIRON,37.09708,16.3895,,,,,True,D5KI2,SIKOP,70.0,"{'A': 251, 'B': 38, 'C': 25, 'D': 20}"
DataLinkManagementMessage,15:03:14,2470020,MONTE BELVEDERE,45.67333,13.79833,,,,,True,,,,
ShipStaticData,15:03:14,225990145,ORION,38.31566,-0.48892,,,,,True,ORION,,36.0,"{'A': 7, 'B': 7, 'C': 1, 'D': 3}"
PositionReport,15:03:14,255805844,TROUPER,39.45051,0.00759,9.4,79.0,80.0,60.0,True,,,,
PositionReport,15:03:14,271048139,TOMRIS E,40.95606,28.75618,0.2,235.2,42.0,11.0,True,,,,
PositionReport,15:03:14,229190000,CMA CGM JULES VERNE,31.45705,32.37473,14.4,115.1,115.0,9.0,True,,,,
PositionReport,15:03:14,224022660,TRIMAR,41.37539,2.17904,0.1,360.0,511.0,12.0,True,,,,
BaseStationReport,15:03:14,2070815,,42.7189,27.88024,,,,,True,,,,
PositionReport,15:03:14,255806508,MITO,32.88994,35.02184,0.1,187.7,284.0,11.0,True,,,,
ShipStaticData,15:03:14,636025057,LAGAVULIN,32.81259,35.03238,,,,,True,5LVP4,IL HFA,70.0,"{'A': 124, 'B': 24, 'C': 15, 'D': 6}"
DataLinkManagementMessage,15:03:14,2470020,MONTE BELVEDERE,45.67333,13.79833,,,,,True,,,,
PositionReport,15:03:15,247333600,TAORMINA,37.23217,15.21745,0.0,360.0,511.0,13.0,True,,,,
ShipStaticData,15:03:15,271053578,GITANE,37.03418,27.42772,,,,,True,YMB8200,BODRUM,36.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
